Transaction Date, State ,SKU,Sales($),COGS,Qty
2017-07-08,Texas,Cisco SPA 502G IP Phone,863.64,755.685,9
2017-07-08,Texas,Newell 345,47.616,44.0448,3
2017-07-08,Colorado,GBC Twin Loop Wire Binding Elements,19.968,33.28,2
2017-07-08,Colorado,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",33.488,34.7438,7
2017-07-08,Colorado,Wilson Jones Active Use Binders,8.736,14.8512,4
2017-07-08,Colorado,SAFCO Arco Folding Chair,662.88,588.306,3
2017-07-25,Ohio,Hewlett Packard LaserJet 3310 Copier,1439.976,1247.9792000000002,4
2017-07-17,New Jersey,Kensington 4 Outlet MasterPiece Compact Power Control Center,162.64,117.10079999999999,2
2017-07-17,New Jersey,Bose SoundLink Bluetooth Speaker,597.0,316.41,3
2017-07-17,New Jersey,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",55.48,28.849599999999995,1
2017-07-21,Pennsylvania,GBC Instant Report Kit,1.941,3.2350000000000003,1
2017-07-14,New York,GBC Standard Plastic Binding Systems Combs,14.16,9.027000000000001,2
2017-07-25,California,OIC Binder Clips,21.48,10.74,6
2017-07-30,Texas,GBC VeloBind Cover Sets,9.264,23.16,3
2017-07-14,Alabama,HP Standard 104 key PS/2 Keyboard,29.0,21.75,2
2017-07-15,Utah,Fiskars Home & Office Scissors,44.4,31.967999999999996,5
2017-07-07,Illinois,Flat Face Poster Frame,60.288,87.4176,8
2017-07-07,Illinois,Acco Hot Clips Clips to Go,2.632,1.8095,1
2017-07-07,Illinois,Tops Wirebound Message Log Books,23.688,15.9894,9
2017-07-07,Illinois,Global Ergonomic Managers Chair,253.372,267.85040000000004,2
2017-07-25,Ohio,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,243.88,216.4435,5
2017-07-25,Texas,Avery 493,15.712,10.0164,4
2017-07-17,Missouri,Strathmore Photo Frame Cards,21.93,11.8422,3
2017-07-17,Missouri,"Carina 42""Hx23 3/4""W Media Storage Unit",242.94,238.0812,3
2017-07-17,Missouri,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",7.64,3.8964,1
2017-07-17,Missouri,Xerox 1993,51.84,26.438400000000005,8
2017-07-17,Missouri,Tennsco 6- and 18-Compartment Lockers,265.17,217.4394,1
2017-07-08,Washington,Logitech Mobile Speakerphone P710e - speaker phone,107.984,98.5354,1
2017-07-08,Washington,"Fellowes Twister Kit, Gray/Clear, 3/pkg",19.296,13.265999999999998,3
2017-07-16,Texas,Staple-based wall hangings,9.552,13.3728,3
2017-07-29,Pennsylvania,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",84.784,101.74080000000001,2
2017-07-03,California,Xerox 200,12.96,6.739200000000001,2
2017-07-03,California,"Brites Rubber Bands, 1 1/2 oz. Box",3.96,3.8808,2
2017-07-25,Mississippi,Akro Stacking Bins,7.89,7.5744,1
2017-07-25,Mississippi,Advantus Motivational Note Cards,65.5,33.405,5
2017-07-25,Mississippi,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",2430.08,2041.2672,8
2017-07-18,Arizona,"Elite 5"" Scissors",33.8,29.574999999999996,5
2017-07-08,Florida,Jabra SPEAK 410 Multidevice Speakerphone,823.96,772.4625000000001,5
2017-07-08,Florida,Xerox 1921,15.984,10.989,2
2017-07-07,California,"Global Leather Task Chair, Black",287.968,291.5676,4
2017-07-07,California,Canon PC1060 Personal Laser Copier,2799.96,1854.9735,5
2017-07-07,California,Xerox 1942,48.94,24.47,1
2017-07-01,South Carolina,"Wilson Jones Hanging View Binder, White, 1""",14.2,7.667999999999999,2
2017-07-01,South Carolina,Xerox 210,12.96,6.739200000000001,2
2017-07-01,South Carolina,Binding Machine Supplies,58.34,30.336800000000004,2
2017-07-23,Illinois,"GBC Laser Imprintable Binding System Covers, Desert Sand",11.416,30.2524,4
2017-07-22,Michigan,Plantronics Audio 995 Wireless Stereo Headset,109.95,73.66650000000001,1
2017-07-22,Michigan,Fellowes Staxonsteel Drawer Files,965.85,830.6310000000001,5
2017-07-22,Michigan,Avery Hi-Liter Smear-Safe Highlighters,29.2,18.688,5
2017-07-22,Michigan,Xerox 192,32.4,16.848,5
2017-07-04,California,"Master Caster Door Stop, Brown",25.4,16.764,5
2017-07-04,California,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",43.96,23.2988,2
2017-07-04,California,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",1279.165,1053.4299999999998,5
2017-07-04,California,Eldon Shelf Savers Cubes and Bins,27.92,27.361600000000003,4
2017-07-31,Michigan,Honeywell Quietcare HEPA Air Cleaner,283.14,210.78199999999998,4
2017-07-31,Michigan,ClearOne Communications CHAT 70 OC Speaker Phone,635.96,470.6104,4
2017-07-31,Michigan,Polycom SoundPoint Pro SE-225 Corded phone,118.99,85.6728,1
2017-07-31,Michigan,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,272.94,242.9166,3
2017-07-14,New York,Acco Hot Clips Clips to Go,29.61,16.2855,9
2017-07-18,Texas,SanDisk Cruzer 4 GB USB Flash Drive,15.576,12.266100000000002,3
2017-07-10,Arizona,GBC Standard Therm-A-Bind Covers,44.856,80.74080000000001,6
2017-07-29,Florida,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",2.214,3.69,3
2017-07-25,Virginia,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",10.44,5.6376,1
2017-07-25,Texas,Quality Park Security Envelopes,20.936,13.8701,1
2017-07-22,Nevada,"Fiskars 8"" Scissors, 2/Pack",86.2,61.202,5
2017-07-21,Ohio,Boston 16765 Mini Stand Up Battery Pencil Sharpener,18.656,17.2568,2
2017-07-21,Ohio,"Wilson Jones 1"" Hanging DublLock Ring Binders",11.088,19.2192,7
2017-07-21,Ohio,Safco Steel Mobile File Cart,66.688,62.52,1
2017-07-21,Ohio,"Fellowes Mobile File Cart, Black",99.488,90.7828,2
2017-07-28,Michigan,Staples,20.44,11.242,7
2017-07-28,Michigan,Xerox 1889,109.92,56.059200000000004,2
2017-07-21,North Carolina,Avery 494,6.264,4.2282,3
2017-07-21,North Carolina,"Leather Task Chair, Black",363.92,363.92,5
2017-07-04,Washington,"Master Caster Door Stop, Brown",25.4,16.764,5
2017-07-04,Washington,Avaya 4621SW VoIP phone,177.48,157.5135,3
2017-07-04,Washington,OtterBox Defender Series Case - Samsung Galaxy S4,71.976,62.979,3
2017-07-19,Mississippi,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",185.58,109.49220000000001,6
2017-07-19,Mississippi,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",77.56,41.882400000000004,2
2017-07-19,Mississippi,Rogers Deluxe File Chest,87.92,87.0408,4
2017-07-19,Mississippi,Xerox 1893,245.94,125.4294,6
2017-07-19,Mississippi,Avery Printable Repositionable Plastic Tabs,8.6,4.558,1
2017-07-19,Mississippi,Hon 4-Shelf Metal Bookcases,504.9,378.67499999999995,5
2017-07-17,Washington,Eldon Image Series Black Desk Accessories,12.42,7.9488,3
2017-07-17,Washington,First Data TMFD35 PIN Pad,428.4,338.436,3
2017-07-17,Washington,"Eldon 300 Class Desk Accessories, Black",24.75,13.86,5
2017-07-17,Washington,Round Specialty Laser Printer Labels,87.71,46.48629999999999,7
2017-07-17,Washington,Home/Office Personal File Carts,69.52,52.14,2
2017-07-17,Washington,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,20.784,25.4604,2
2017-07-17,Washington,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",12.816,8.6508,3
2017-07-07,Pennsylvania,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",10.08,6.804,2
2017-07-07,Pennsylvania,Panasonic KX T7731-B Digital phone,59.994,72.9927,1
2017-07-07,Pennsylvania,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",5.715,10.4775,5
2017-07-07,Pennsylvania,GBC Standard Plastic Binding Systems' Combs,9.42,17.27,5
2017-07-21,California,Ames Color-File Green Diamond Border X-ray Mailers,419.9,222.54699999999997,5
2017-07-21,California,Self-Adhesive Removable Labels,3.15,1.638,1
2017-07-14,Texas,Xerox 1914,219.84,140.14800000000002,5
2017-07-24,New York,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,253.764,222.7484,2
2017-07-18,Arizona,iHome FM Clock Radio with Lightning Dock,55.992,52.4925,1
2017-07-28,California,Avery 495,18.9,10.205999999999998,3
2017-07-14,Georgia,Cardinal Holdit Data Disk Pockets,36.4,19.291999999999998,5
2017-07-14,Georgia,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",51.75,36.225,1
2017-07-16,South Carolina,Poly String Tie Envelopes,10.2,5.406,5
2017-07-16,South Carolina,"Eberhard Faber 3 1/2"" Golf Pencils",22.32,16.740000000000002,3
2017-07-16,South Carolina,Wilson Jones Turn Tabs Binder Tool for Ring Binders,24.1,13.014000000000001,5
2017-07-16,South Carolina,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,75.98,57.744800000000005,2
2017-07-16,South Carolina,Recycled Pressboard Report Cover with Reinforced Top Hinge,6.46,3.2946,2
2017-07-16,South Carolina,HP Office Paper (20Lb. and 87 Bright),60.12,31.262399999999996,9
2017-07-23,Texas,Newell 339,4.448,4.114400000000001,2
2017-07-23,Texas,Xerox 231,5.184,3.3696,1
2017-07-23,Texas,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,175.92,160.527,5
2017-07-23,Texas,Storex Dura Pro Binders,4.752,13.068000000000001,4
2017-07-23,Texas,Acme Elite Stainless Steel Scissors,13.344,12.3432,2
2017-07-14,California,Panasonic Kx-TS550,110.376,97.95870000000001,3
2017-07-14,California,Holmes 99% HEPA Air Purifier,151.62,101.5854,7
2017-07-14,California,Deflect-O Glasstique Clear Desk Accessories,30.8,20.636000000000003,4
2017-07-10,Pennsylvania,"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner",341.991,661.1826,3
2017-07-19,California,Griffin GC36547 PowerJolt SE Lightning Charger,35.984,31.486,2
2017-07-19,California,Logitech G35 7.1-Channel Surround Sound Headset,389.97,257.38020000000006,3
2017-07-30,Illinois,Avery 498,9.248,6.126799999999999,4
2017-07-30,Illinois,Tennsco 16-Compartment Lockers with Coat Rack,1036.624,984.7928,2
2017-07-01,Utah,Hewlett Packard 310 Color Digital Copier,1499.95,1049.9650000000001,5
2017-07-08,Rhode Island,Xerox 213,12.96,6.739200000000001,2
2017-07-17,New York,Belkin F5C206VTEL 6 Outlet Surge,45.96,32.172,2
2017-07-30,California,Hoover Shoulder Vac Commercial Portable Vacuum,715.64,536.73,2
2017-07-15,Oregon,Bevis Steel Folding Chairs,230.28,207.252,3
2017-07-15,Oregon,Xerox 1909,105.52,71.226,5
2017-07-20,New York,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,89.95,46.774,5
2017-07-03,New York,Avanti 1.7 Cu. Ft. Refrigerator,706.86,508.9392,7
2017-07-18,Pennsylvania,Newell 326,11.264,9.996799999999999,8
2017-07-18,Pennsylvania,Steel Personal Filing/Posting Tote,284.08,259.22299999999996,10
2017-07-18,Pennsylvania,Xerox 196,18.496,11.7912,4
2017-07-31,California,Laminate Occasional Tables,863.128,895.4953,7
2017-07-25,California,Newell 325,37.17,26.019000000000002,9
2017-07-02,Virginia,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,7.7,4.543,2
2017-07-28,Pennsylvania,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",177.45,255.528,5
2017-07-28,Pennsylvania,GBC Ibimaster 500 Manual ProClick Binding System,1369.764,2282.94,6
2017-07-28,Pennsylvania,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",9.48,8.769,3
2017-07-29,North Carolina,Fellowes High-Stak Drawer Files,704.76,678.3315,5
2017-07-29,North Carolina,"Premier Elliptical Ring Binder, Black",27.396,47.4864,3
2017-07-23,Texas,Griffin GC17055 Auxiliary Audio Cable,115.136,103.6224,8
2017-07-24,Louisiana,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,73.2,51.972,5
2017-07-22,Maryland,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,37.68,27.1296,2
2017-07-22,Maryland,Xerox 216,51.84,26.956800000000005,8
2017-07-22,Maryland,"Eldon Stackable Tray, Side-Load, Legal, Smoke",27.42,18.0972,3
2017-07-22,Maryland,Wilson Jones Easy Flow II Sheet Lifters,5.4,2.8080000000000003,3
2017-07-02,Texas,"Global Airflow Leather Mesh Back Chair, Black",528.43,528.43,5
2017-07-02,Texas,Xerox 201,41.472,26.9568,8
2017-07-07,Utah,Xerox 226,12.96,6.739200000000001,2
2017-07-07,Utah,Boston KS Multi-Size Manual Pencil Sharpener,45.98,33.105599999999995,2
2017-07-01,New York,Avery 477,30.53,16.486200000000004,1
2017-07-01,New York,KeyTronic KT400U2 - Keyboard - Black,30.84,24.672,3
2017-07-01,New York,Southworth 25% Cotton Antique Laid Paper & Envelopes,75.06,41.283,9
2017-07-28,Texas,"Eldon Image Series Desk Accessories, Ebony",24.7,34.58,5
2017-07-28,Texas,"Tenex Chairmat w/ Average Lip, 45"" x 53""",302.72,681.12,5
2017-07-01,Washington,Zipper Ring Binder Pockets,2.496,1.5912,1
2017-07-03,Pennsylvania,Xerox 1925,123.92,85.195,5
2017-07-25,Wisconsin,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",20.62,10.928600000000001,2
2017-07-25,Wisconsin,Memorex Froggy Flash Drive 8 GB,124.25,75.79249999999999,7
2017-07-25,Wisconsin,LG Electronics Tone+ HBS-730 Bluetooth Headset,297.55,214.23600000000002,5
2017-07-25,Wisconsin,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,403.56,306.7056,4
2017-07-25,Wisconsin,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",95.2,67.592,5
