Transaction Date, State ,SKU,Sales($),COGS,Qty
2018-01-30,California,"Crayola Anti Dust Chalk, 12/Pack",12.74,7.007000000000001,7
2018-01-30,California,Newell 338,8.82,6.4386,3
2018-01-30,California,Novimex Swivel Fabric Task Chair,120.784,134.37220000000002,1
2018-01-14,Colorado,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,169.064,183.8571,7
2018-01-14,Colorado,Mobile Personal File Cube,168.624,153.86939999999998,9
2018-01-28,Kansas,Xerox 1934,279.9,142.74899999999997,5
2018-01-14,Tennessee,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",18.336,11.6892,3
2018-01-14,Tennessee,Xerox 1931,36.288,23.587199999999996,7
2018-01-14,Tennessee,iHome FM Clock Radio with Lightning Dock,111.984,104.985,2
2018-01-14,Tennessee,Ibico Presentation Index for Binding Systems,5.97,10.547,5
2018-01-14,Tennessee,Avery Durable Slant Ring Binders With Label Holder,2.508,4.3472,2
2018-01-06,Alabama,Wilson Jones Turn Tabs Binder Tool for Ring Binders,33.74,18.2196,7
2018-01-29,California,Newell 339,8.34,6.1716,3
2018-01-29,California,Acme Office Executive Series Stainless Steel Trimmers,8.57,6.3418,1
2018-01-29,California,Clear Mylar Reinforcing Strips,119.616,79.2456,8
2018-01-15,California,Newell 347,21.4,15.193999999999999,5
2018-01-03,California,Xerox 1905,38.88,20.2176,6
2018-01-16,California,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",27.92,19.8232,4
2018-01-16,California,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",399.672,414.65970000000004,7
2018-01-20,Connecticut,Newell 326,3.52,2.4992,2
2018-01-30,Florida,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",419.136,487.2456,4
2018-01-26,Texas,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",18.16,16.344,2
2018-01-12,California,Staple envelope,9.78,4.89,1
2018-01-23,Washington,Pressboard Hanging Data Binders for Unburst Sheets,19.68,12.792,5
2018-01-23,Washington,Xerox 212,25.92,13.478400000000002,4
2018-01-23,Washington,Xerox 192,6.48,3.3696000000000006,1
2018-01-23,Washington,Griffin GC17055 Auxiliary Audio Cable,86.352,77.7168,6
2018-01-15,Texas,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",32.784,85.2384,4
2018-01-15,Texas,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,47.984,33.5888,2
2018-01-15,Texas,"Maxell 74 Minute CDR, 10/Pack",62.592,49.291199999999996,8
2018-01-15,Texas,Acco D-Ring Binder w/DublLock,4.276,10.9038,1
2018-01-16,Michigan,GBC DocuBind P400 Electric Binding System,5443.96,2939.7384,4
2018-01-16,Michigan,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,302.67,230.0292,3
2018-01-16,Michigan,"TOPS Money Receipt Book, Consecutively Numbered in Red,",56.07,30.8385,7
2018-01-13,Missouri,Xerox 23,32.4,16.848,5
2018-01-13,Missouri,Hunt Boston Vacuum Mount KS Pencil Sharpener,209.94,155.35559999999998,6
2018-01-13,Missouri,Martin Yale Chadless Opener Electric Letter Opener,4164.05,4080.7690000000002,5
2018-01-13,Missouri,"Hon Metal Bookcases, Black",212.94,159.70499999999998,3
2018-01-01,Wisconsin,Wilson Jones Easy Flow II Sheet Lifters,3.6,1.872,2
2018-01-28,New York,Plantronics Audio 478 Stereo USB Headset,449.91,292.4415,9
2018-01-14,California,Xerox 19,154.9,85.19500000000001,5
2018-01-29,New York,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,5.22,2.8188,2
2018-01-09,Pennsylvania,Ibico Hi-Tech Manual Binding System,274.491,503.2335,3
2018-01-27,New York,Jensen SMPS-640 - speaker phone,137.94,102.0756,3
2018-01-07,California,Eldon Fold 'N Roll Cart System,153.78,109.18379999999999,11
2018-01-07,California,Tennsco Commercial Shelving,61.02,60.409800000000004,3
2018-01-07,California,Acme Galleria Hot Forged Steel Scissors with Colored Handles,110.11,78.1781,7
2018-01-07,California,Staples,7.89,4.339499999999999,1
2018-01-20,Illinois,Avery File Folder Labels,11.52,7.343999999999999,5
2018-01-26,California,Binder Clips by OIC,11.84,6.1568,8
2018-01-22,Illinois,Staples,15.12,10.206,5
2018-01-22,Illinois,Newell 348,7.872,6.9864,3
2018-01-01,Texas,SAFCO Boltless Steel Shelving,454.56,562.518,5
2018-01-01,Texas,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",141.42,328.8015,5
2018-01-01,Texas,Office Star - Contemporary Task Swivel Chair,310.744,337.3792,4
2018-01-01,Texas,Fluorescent Highlighters by Dixon,12.736,10.507200000000001,4
2018-01-01,Texas,GBC Instant Report Kit,6.47,16.175,5
2018-01-01,Texas,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",13.748,36.4322,14
2018-01-01,Texas,Fellowes Superior 10 Outlet Split Surge Protector,15.224,54.045199999999994,2
2018-01-30,Illinois,Balt Split Level Computer Training Table,69.375,116.55,1
2018-01-30,Illinois,Acme Tagit Stainless Steel Antibacterial Scissors,31.68,28.908,4
2018-01-30,Illinois,Samsung Galaxy S4,2003.168,1752.772,4
2018-01-30,Illinois,"Quartet Omega Colored Chalk, 12/Pack",9.344,6.1903999999999995,2
2018-01-26,Georgia,Artistic Insta-Plaque,62.72,38.2592,4
2018-01-26,Georgia,Samsung Galaxy Mega 6.3,2939.93,2175.5481999999997,7
2018-01-02,Texas,Newell 319,31.744,27.776,2
2018-01-02,Texas,Hoover Commercial SteamVac,5.432,19.012,2
2018-01-02,Texas,"Bevis Oval Conference Table, Walnut",913.43,1083.067,5
2018-01-02,Texas,"Dual Level, Single-Width Filing Carts",372.144,344.2332,3
2018-01-30,Washington,Mitel 5320 IP Phone VoIP phone,604.768,544.2912,4
2018-01-29,Pennsylvania,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",4.768,4.2912,2
2018-01-12,Texas,GBC Ibimaster 500 Manual ProClick Binding System,760.98,1902.45,5
2018-01-19,Pennsylvania,Wilson Electronics DB Pro Signal Booster,429.6,522.6800000000001,2
2018-01-19,Pennsylvania,12-1/2 Diameter Round Wall Clock,31.968,25.5744,2
2018-01-19,Pennsylvania,Global Comet Stacking Arm Chair,887.271,950.6474999999999,3
2018-01-19,Pennsylvania,Strathmore Photo Mount Cards,21.696,14.644800000000002,4
2018-01-19,Vermont,Xerox 191,79.92,42.357600000000005,4
2018-01-19,Vermont,Xerox 1881,12.28,6.508399999999999,1
2018-01-19,Vermont,Avanti 4.4 Cu. Ft. Refrigerator,542.94,390.9168000000001,3
2018-01-19,Vermont,Poly String Tie Envelopes,2.04,1.0812,1
2018-01-03,California,GBC ProClick 150 Presentation Binding System,2022.272,1339.7552,8
2018-01-03,California,Manco Dry-Lighter Erasable Highlighter,9.12,6.0192,3
2018-01-24,California,"Acco Six-Outlet Power Strip, 4' Cord Length",25.86,19.1364,3
2018-01-24,California,Ibico EB-19 Dual Function Manual Binding System,276.784,186.8292,2
2018-01-24,California,Jensen SMPS-640 - speaker phone,110.352,102.07560000000001,3
2018-01-23,Arizona,Logitech Wireless Anywhere Mouse MX for PC and Mac,95.984,83.98599999999999,2
2018-01-23,Arizona,Wilson Jones data.warehouse D-Ring Binders with DublLock,4.938,8.5592,2
2018-01-02,California,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,16.59,10.7835,1
2018-01-21,Illinois,Airmail Envelopes,268.576,177.9316,4
2018-01-14,Indiana,"Tenex Personal Project File with Scoop Front Design, Black",67.4,49.876000000000005,5
2018-01-14,Indiana,Bagged Rubber Bands,2.52,2.4192,2
2018-01-14,Indiana,ARKON Windshield Dashboard Air Vent Car Mount Holder,67.8,66.444,4
2018-01-14,Indiana,Staple magnet,18.76,13.507200000000001,2
2018-01-14,Indiana,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,12.12,9.5748,4
2018-01-14,Indiana,Xerox 188,11.34,5.783399999999999,1
2018-01-14,Indiana,Microsoft Sculpt Comfort Mouse,159.8,89.48800000000001,4
2018-01-14,Indiana,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",18.96,10.428,2
2018-01-29,Iowa,Xerox 1997,12.96,6.739200000000001,2
2018-01-29,Iowa,Xerox 1887,94.85,49.321999999999996,5
2018-01-29,Iowa,"Tenex Personal Project File with Scoop Front Design, Black",13.48,9.975200000000001,1
2018-01-29,Iowa,"DAX Value U-Channel Document Frames, Easel Back",14.91,10.2879,3
