Transaction Date, State ,SKU,Sales($),COGS,Qty
2016-11-03,New York,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,1448.82,1239.5459999999998,10
2016-11-26,Missouri,Canon PC1080F Personal Copier,599.99,365.9939,1
2016-11-17,California,RCA ViSYS 25825 Wireless digital phone,415.968,363.97200000000004,4
2016-11-17,California,Carina Media Storage Towers in Natural & Black,304.9,298.80199999999996,5
2016-11-17,California,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",80.96,51.81439999999999,4
2016-11-17,California,Fellowes Recycled Storage Drawers,777.21,722.8053,7
2016-11-17,California,Xerox 203,32.4,16.848,5
2016-11-17,California,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,225.568,222.7484,2
2016-11-17,California,Advantus Panel Wall Certificate Holder - 8.5x11,36.6,21.228,3
2016-11-10,Minnesota,Hoover Shoulder Vac Commercial Portable Vacuum,715.64,536.73,2
2016-11-10,Minnesota,Tennsco 6- and 18-Compartment Lockers,795.51,652.3181999999999,3
2016-11-10,Minnesota,Sharp 1540cs Digital Laser Copier,549.99,274.995,1
2016-11-10,Minnesota,GBC Standard Therm-A-Bind Covers,74.76,40.370400000000004,3
2016-11-10,Minnesota,Staple-based wall hangings,29.22,16.3632,3
2016-11-01,Arkansas,"Iceberg OfficeWorks 42"" Round Tables",301.96,256.666,2
2016-11-20,California,Cardinal Poly Pocket Divider Pockets for Ring Binders,24.192,16.632,9
2016-11-02,New York,"Global Armless Task Chair, Royal Blue",109.764,101.2268,2
2016-11-07,Florida,Avery Hanging File Binders,16.146,29.062800000000003,9
2016-11-07,Florida,GBC DocuBind TL300 Electric Binding System,1345.485,2377.0235000000002,5
2016-11-15,New York,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,70.95,50.3745,3
2016-11-15,New York,Cardinal Holdit Data Disk Pockets,34.944,23.150400000000005,6
2016-11-15,New York,Newell 319,119.04,83.328,6
2016-11-13,Indiana,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",63.77,35.0735,7
2016-11-13,Indiana,Spigen Samsung Galaxy S5 Case Wallet,50.97,37.7178,3
2016-11-13,Indiana,Xerox 1910,96.08,49.9616,2
2016-11-28,New York,"Executive Impressions 14"" Two-Color Numerals Wall Clock",68.16,40.2144,3
2016-11-28,New York,Staple envelope,62.24,32.9872,8
2016-11-20,Washington,Newell 334,119.04,88.0896,6
2016-11-20,Washington,"Eldon Expressions Wood Desk Accessories, Oak",22.14,15.7194,3
2016-11-20,Washington,AmazonBasics 3-Button USB Wired Mouse,13.98,7.9686,2
2016-11-20,Ohio,Ultra Commercial Grade Dual Valve Door Closer,63.824,54.2504,2
2016-11-20,Ohio,"Belkin 19"" Center-Weighted Shelf, Gray",141.552,168.093,3
2016-11-30,North Carolina,Avaya 4621SW VoIP phone,177.48,157.5135,3
2016-11-13,Tennessee,Portfile Personal File Boxes,84.96,78.588,6
2016-11-01,New York,Global Highback Leather Tilter in Burgundy,327.564,305.7264,4
2016-11-21,Indiana,"Crayola Anti Dust Chalk, 12/Pack",10.92,6.006,6
2016-11-21,Indiana,Ricoh - Ink Collector Unit for GX3000 Series Printers,83.9,61.24700000000001,2
2016-11-21,Indiana,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",19.75,14.615,5
2016-11-21,Indiana,Imation Bio 2GB USB Flash Drive Imation Corp,393.54,228.25320000000002,3
2016-11-14,New Mexico,SAFCO Arco Folding Chair,883.84,784.408,4
2016-11-14,New Mexico,Global Deluxe Office Fabric Chairs,230.352,210.1962,3
2016-11-16,Illinois,"Neat Ideas Personal Hanging Folder Files, Black",21.488,19.8764,2
2016-11-16,Illinois,HTC One,239.976,212.9787,3
2016-11-16,Illinois,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",34.504,50.0308,2
2016-11-30,New York,Avoid Verbal Orders Carbonless Minifold Book,23.66,12.7764,7
2016-11-30,New York,"Hon Metal Bookcases, Black",681.408,638.82,12
2016-11-09,California,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",2.48,1.3144,2
2016-11-20,Texas,NeatDesk Desktop Scanner & Digital Filing System,479.988,423.9894,2
2016-11-08,Virginia,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",44.43,25.7694,3
2016-11-08,Virginia,AT&T 17929 Lendline Telephone,226.2,167.38799999999998,5
2016-11-08,Virginia,Deflect-o Glass Clear Studded Chair Mats,186.54,145.50119999999998,3
2016-11-08,Virginia,"Hunt PowerHouse Electric Pencil Sharpener, Blue",265.86,186.10200000000003,7
2016-11-08,Virginia,Newell 314,27.9,20.924999999999997,5
2016-11-19,Nevada,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,31.08,22.688399999999998,4
2016-11-01,New York,Hon Comfortask Task/Swivel Chairs,205.164,191.48639999999997,2
2016-11-20,Florida,Wilson Jones Turn Tabs Binder Tool for Ring Binders,7.23,13.014,5
2016-11-20,Florida,Crate-A-Files,17.44,16.132,2
2016-11-20,Florida,Ibico Laser Imprintable Binding System Covers,62.88,113.184,4
2016-11-20,Florida,O'Sullivan Living Dimensions 2-Shelf Bookcases,290.352,326.64599999999996,3
2016-11-13,Montana,Panasonic KX TS3282W Corded phone,339.96,297.465,5
2016-11-13,Montana,"Eldon Stackable Tray, Side-Load, Legal, Smoke",63.98,42.2268,7
2016-11-16,California,Avery 51,18.9,10.205999999999998,3
2016-11-23,New Jersey,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",2625.12,1890.0864,8
2016-11-23,New Jersey,Newell 315,17.94,13.455000000000002,3
2016-11-21,Arizona,Fellowes Command Center 5-outlet power strip,325.632,297.1392,6
2016-11-21,Arizona,Belkin Standard 104 key USB Keyboard,23.344,24.803,2
2016-11-21,Arizona,Avery 506,16.52,11.151,5
2016-11-30,Nevada,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",80.96,51.81439999999999,4
2016-11-30,Nevada,Xerox 1997,25.92,13.478400000000002,4
2016-11-27,Massachusetts,Xerox 1977,40.08,20.8416,6
2016-11-27,Massachusetts,Xerox 1884,59.94,31.768199999999997,3
2016-11-27,Massachusetts,Logitech G35 7.1-Channel Surround Sound Headset,259.98,171.58680000000004,2
2016-11-27,Massachusetts,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",170.98,138.4938,1
2016-11-27,Massachusetts,"Tensor ""Hersey Kiss"" Styled Floor Lamp",38.97,34.2936,3
2016-11-27,Massachusetts,Xerox 197,154.9,85.19500000000001,5
2016-11-27,Massachusetts,Hon Non-Folding Utility Tables,446.068,446.068,4
2016-11-30,North Carolina,Dana Swing-Arm Lamps,17.088,16.02,2
2016-11-07,Texas,Xerox 1886,76.64,49.816,2
2016-11-20,Pennsylvania,"Global High-Back Leather Tilter, Burgundy",344.372,437.8444,4
2016-11-19,New York,Accohide Poly Flexible Ring Binders,5.984,3.7399999999999998,2
2016-11-19,New York,Aastra 6757i CT Wireless VoIP phone,861.76,611.8496,4
2016-11-20,Colorado,Wilson Jones Custom Binder Spines & Labels,4.896,8.3232,3
2016-11-20,Colorado,Sauder Barrister Bookcases,145.764,393.56280000000004,6
2016-11-20,Colorado,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,9.612,16.9812,6
2016-11-08,Iowa,Cisco SPA508G,263.96,187.41159999999996,4
2016-11-17,Oklahoma,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",541.24,535.8276,4
2016-11-17,Oklahoma,Easy-staple paper,106.32,56.349599999999995,3
2016-11-17,Oklahoma,Hon Olson Stacker Chairs,1323.9,939.969,5
2016-11-02,California,Contemporary Wood/Metal Frame,96.96,63.023999999999994,6
2016-11-02,California,GBC Premium Transparent Covers with Diagonal Lined Pattern,117.488,76.3672,7
2016-11-02,California,Cardinal Holdit Business Card Pockets,11.952,7.7688,3
2016-11-02,California,O'Sullivan Living Dimensions 3-Shelf Bookcases,512.499,542.6460000000001,3
2016-11-21,Pennsylvania,"Bevis Oval Conference Table, Walnut",1252.704,1732.9071999999999,8
2016-11-21,Pennsylvania,"Logitech B530 USB Headset - headset - Full size, Binaural",110.97,135.0135,5
2016-11-30,North Carolina,Avery Durable Binders,6.048,10.281600000000001,7
2016-11-30,North Carolina,Belkin 8 Outlet Surge Protector,98.352,88.5168,3
2016-11-30,North Carolina,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,335.744,310.56320000000005,2
2016-11-08,New York,Fellowes Desktop Hanging File Manager,67.15,50.362500000000004,5
2016-11-08,New York,Mitel MiVoice 5330e IP Phone,549.98,406.9852,2
2016-11-08,New York,Nu-Dell EZ-Mount Plastic Wall Frames,11.82,7.0920000000000005,3
2016-11-08,New York,Zebra ZM400 Thermal Label Printer,4643.8,2414.7760000000003,4
2016-11-08,New York,Hon 4070 Series Pagoda Round Back Stacking Chairs,577.764,462.2112,2
2016-11-12,Texas,"Carina 42""Hx23 3/4""W Media Storage Unit",64.784,79.3604,1
2016-11-12,Texas,Xerox 1957,15.552,9.9144,3
2016-11-12,Texas,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",223.888,153.923,7
2016-11-13,Florida,Catalog Binders with Expanding Posts,121.104,222.024,6
2016-11-13,Florida,Maxell LTO Ultrium - 800 GB,111.96,113.3595,5
2016-11-08,North Carolina,OIC Binder Clips,31.504,19.69,11
2016-11-08,North Carolina,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",5.04,3.402,1
2016-11-08,North Carolina,Poly Designer Cover & Back,39.879,69.1236,7
2016-11-08,North Carolina,Eldon Wave Desk Accessories,4.712,3.2984,1
2016-11-09,Indiana,Avery Poly Binder Pockets,10.74,5.5848,3
2016-11-22,Massachusetts,Newell 341,17.12,12.1552,4
2016-11-22,Massachusetts,Xerox 1936,59.94,31.768199999999997,3
2016-11-21,Texas,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",5.344,4.6092,2
2016-11-21,Texas,Storex DuraTech Recycled Plastic Frosted Binders,1.696,4.24,2
2016-11-21,Texas,Kensington 6 Outlet SmartSocket Surge Protector,24.588,92.20500000000001,3
2016-11-21,Texas,Cardinal Hold-It CD Pocket,7.98,21.147,5
2016-11-23,Delaware,Nortel Meridian M3904 Professional Digital phone,307.98,218.66580000000002,2
2016-11-23,Delaware,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",44.1,23.373,6
2016-11-23,Delaware,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",13.12,7.478399999999999,4
2016-11-23,Delaware,Staple envelope,16.56,8.776799999999998,2
2016-11-23,Delaware,Xerox 226,38.88,20.2176,6
2016-11-28,Texas,Xerox 1941,335.52,218.08799999999997,4
2016-11-15,Virginia,12-1/2 Diameter Round Wall Clock,39.96,25.5744,2
2016-11-15,Ohio,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",166.92,283.764,13
2016-11-02,New York,Hon Olson Stacker Chairs,2621.322,2067.9318000000003,11
2016-11-20,California,"Performers Binder/Pad Holder, Black",89.696,56.059999999999995,4
2016-11-20,California,Avery 485,50.12,26.563599999999997,4
2016-11-05,Ohio,Insertable Tab Post Binder Dividers,7.218,12.7518,3
2016-11-05,Ohio,Acme Titanium Bonded Scissors,27.2,25.16,4
2016-11-07,Texas,Lumber Crayons,23.64,18.321,3
2016-11-07,Texas,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",84.784,101.74080000000001,2
2016-11-07,Texas,Tenex Chairmats For Use with Hard Floors,64.96,149.408,5
2016-11-07,Texas,Avery Recycled Flexi-View Covers for Binding Systems,32.06,83.356,10
2016-11-07,Texas,Fellowes Recycled Storage Drawers,177.648,206.51579999999998,2
2016-11-07,Texas,Canon PC170 Desktop Personal Copier,287.91,254.32050000000004,3
2016-11-28,New Mexico,BIC Brite Liner Highlighters,8.28,4.8024,2
2016-11-02,Texas,GBC Premium Transparent Covers with Diagonal Lined Pattern,29.372,76.3672,7
2016-11-02,Texas,Aastra 6757i CT Wireless VoIP phone,344.704,305.9248,2
2016-11-21,North Carolina,"Executive Impressions 14"" Two-Color Numerals Wall Clock",18.176,13.404799999999998,1
2016-11-11,Michigan,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",418.32,301.1904,7
