Transaction Date, State ,SKU,Sales($),COGS,Qty
2017-05-22,New Jersey,Ampad #10 Peel & Seel Holiday Envelopes,26.88,13.977599999999999,6
2017-05-22,New Jersey,Digium D40 VoIP phone,257.98,183.16580000000002,2
2017-05-19,California,GBC Personal VeloBind Strips,9.584,6.2296,1
2017-05-05,California,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",5.98,4.9634,1
2017-05-05,California,Cisco Small Business SPA 502G VoIP phone,246.168,224.6283,3
2017-05-01,Tennessee,Avery 499,3.984,2.6892,1
2017-05-01,Tennessee,Bevis 44 x 96 Conference Tables,370.62,512.691,3
2017-05-01,Tennessee,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,2.742,4.752800000000001,2
2017-05-05,California,Computer Printout Index Tabs,6.72,4.368,5
2017-05-05,California,Bevis 36 x 72 Conference Tables,298.776,291.3066,3
2017-05-25,Georgia,Eldon Expressions Mahogany Wood Desk Collection,24.96,18.72,4
2017-05-25,Georgia,"Wirebound Service Call Books, 5 1/2"" x 4""",19.36,10.0672,2
2017-05-25,Georgia,"Fellowes Strictly Business Drawer File, Letter/Legal Size",1267.65,1115.5320000000002,9
2017-05-05,Tennessee,"Eldon Image Series Desk Accessories, Burgundy",16.72,13.376,5
2017-05-28,Florida,Novimex Fabric Task Chair,390.272,414.664,8
2017-05-28,Florida,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),62.192,42.757000000000005,13
2017-05-26,Pennsylvania,"OIC #2 Pencils, Medium Soft",1.504,1.3348,1
2017-05-26,Pennsylvania,Holmes HEPA Air Purifier,34.848,28.314,2
2017-05-02,New York,Super Decoflex Portable Personal File,44.94,32.3568,3
2017-05-02,New York,Poly Designer Cover & Back,45.576,29.6244,3
2017-05-06,Illinois,Insertable Tab Post Binder Dividers,3.208,8.5012,2
2017-05-06,Illinois,Logitech Desktop MK120 Mouse and keyboard Combo,26.176,29.447999999999997,2
2017-05-28,California,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,262.24,183.568,2
2017-05-28,California,Xerox 1991,182.72,98.6688,8
2017-05-28,California,Imation Clip USB flash drive - 8 GB,131.6,123.704,7
2017-05-28,California,"Wilson Jones Hanging View Binder, White, 1""",22.72,15.335999999999999,4
2017-05-28,California,Okidata C331dn Printer,558.4,516.52,2
2017-05-19,Indiana,Newell 341,21.4,15.193999999999999,5
2017-05-28,New York,Fiskars Softgrip Scissors,54.9,39.528,5
2017-05-20,Florida,Avery Non-Stick Binders,2.694,4.939,2
2017-05-12,Pennsylvania,"Belkin 19"" Vented Equipment Shelf, Black",82.368,101.93039999999999,2
2017-05-16,California,Xerox 196,17.34,8.843399999999999,3
2017-05-29,Tennessee,GBC ProClick Spines for 32-Hole Punch,11.277,19.9227,3
2017-05-29,Tennessee,Newell 333,4.448,4.114400000000001,2
2017-05-29,Tennessee,3M Polarizing Light Filter Sleeves,44.76,30.212999999999997,3
2017-05-20,Colorado,GBC Durable Plastic Covers,40.635,73.143,7
2017-05-21,Rhode Island,Easy-staple paper,111.96,57.099599999999995,2
2017-05-03,Illinois,Heavy-Duty E-Z-D Binders,2.182,5.782299999999999,1
2017-05-03,Illinois,Newell 316,27.384,24.6456,7
2017-05-03,Illinois,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,26.406,97.7022,3
2017-05-17,Connecticut,Acme Forged Steel Scissors with Black Enamel Handles,65.17,46.270700000000005,7
2017-05-17,Connecticut,Avery 519,14.62,7.748599999999999,2
2017-05-17,Connecticut,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,173.24,155.916,4
2017-05-22,Georgia,Avery 493,14.73,7.512300000000001,3
2017-05-14,Florida,GBC DocuBind P50 Personal Binding Machine,57.582,101.7282,3
2017-05-14,Florida,Xerox 23,31.104,20.217599999999997,6
2017-05-14,Florida,"DAX Copper Panel Document Frame, 5 x 7 Size",30.192,21.889200000000002,3
2017-05-14,Florida,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",43.6,39.24,5
2017-05-14,Florida,Dixon Ticonderoga Pencils,4.768,4.3508,2
2017-05-14,Florida,Wilson Jones International Size A4 Ring Binders,10.38,17.992,2
2017-05-14,Florida,Avery Heavy-Duty EZD  Binder With Locking Rings,13.392,23.2128,8
2017-05-08,California,Xerox 1920,17.94,9.867,3
2017-05-15,New York,Binder Posts,13.776,9.2988,3
2017-05-15,Florida,GBC Instant Report Kit,7.764,12.940000000000001,4
2017-05-24,Virginia,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",69.5,49.345,5
2017-05-24,Virginia,Xerox 1911,191.6,99.63199999999999,4
2017-05-27,Michigan,HON 5400 Series Task Chairs for Big and Tall,3504.9,2803.92,5
2017-05-27,Michigan,Xerox 1910,144.12,74.9424,3
2017-05-27,Michigan,Xerox 1915,314.55,163.566,3
2017-05-30,Virginia,Hon Rectangular Conference Tables,2275.5,1888.665,10
2017-05-30,Virginia,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,1979.7,1326.399,6
2017-05-30,Virginia,Avery 473,62.1,32.292,6
2017-05-02,North Carolina,"Global Stack Chair without Arms, Black",187.056,175.365,9
2017-05-30,Ohio,Euro-Pro Shark Turbo Vacuum,123.92,114.626,5
2017-05-09,New York,Sanford Pocket Accent Highlighters,8.0,4.5600000000000005,5
2017-05-05,California,Hon 61000 Series Interactive Training Tables,71.088,72.86519999999999,2
2017-05-01,Arkansas,Xerox 1914,109.92,56.059200000000004,2
2017-05-01,Arkansas,Xerox 1994,19.44,10.1088,3
2017-05-01,Arkansas,DIXON Ticonderoga Erasable Checking Pencils,11.16,6.8076,2
2017-05-23,Pennsylvania,Canon imageCLASS 2200 Advanced Copier,8399.976,7279.979200000001,4
2017-05-23,Pennsylvania,Avery Legal 4-Ring Binder,6.294,10.489999999999998,1
2017-05-23,Pennsylvania,Xerox 224,10.368,6.7392,2
2017-05-23,Pennsylvania,Avaya 5410 Digital phone,122.382,146.85840000000002,3
2017-05-10,Washington,Xerox 1965,11.96,6.099600000000001,2
2017-05-26,California,"Alliance Big Bands Rubber Bands, 12/Pack",5.94,5.94,3
2017-05-26,California,Xerox 1946,45.36,23.5872,7
2017-05-26,California,Cisco SPA508G,211.168,187.41160000000002,4
2017-05-26,California,Global Low Back Tilter Chair,484.704,569.5272,6
2017-05-26,California,Fellowes Powershred HS-440 4-Sheet High Security Shredder,371.976,255.7335,3
2017-05-06,Missouri,Belkin 5 Outlet SurgeMaster Power Centers,54.48,39.2256,1
2017-05-09,California,"TOPS Money Receipt Book, Consecutively Numbered in Red,",32.04,17.622,4
2017-05-30,California,Xerox 228,38.88,20.2176,6
2017-05-21,Texas,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",1.964,5.2046,2
2017-05-21,Texas,Southworth 100% Cotton The Best Paper,82.656,51.66000000000001,9
2017-05-12,Washington,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",54.9,27.999,5
2017-05-05,Nevada,Global Adaptabilities Conference Tables,1685.88,1365.5628000000002,6
2017-05-05,Nevada,Avery Poly Binder Pockets,5.728,3.7232,2
2017-05-30,Wisconsin,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",364.74,255.318,3
2017-05-30,Wisconsin,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",47.4,26.07,5
2017-05-30,Wisconsin,Eldon Simplefile Box Office,49.76,35.8272,4
2017-05-30,Wisconsin,Newell 333,5.56,4.1144,2
2017-05-30,Wisconsin,Xerox 1915,629.1,327.132,6
2017-05-30,Wisconsin,Newell 343,14.7,10.731,5
2017-05-30,Wisconsin,Xerox 217,45.36,23.5872,7
2017-05-30,Wisconsin,VTech DS6151,125.99,90.71279999999999,1
2017-05-14,Arizona,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,185.528,136.8269,7
2017-05-28,Illinois,Wilson Electronics DB Pro Signal Booster,286.4,261.34,1
2017-05-30,California,36X48 HARDFLOOR CHAIRMAT,167.84,156.09120000000001,8
2017-05-19,California,Staple holder,87.84,64.1232,8
2017-05-27,Illinois,36X48 HARDFLOOR CHAIRMAT,25.176,58.5342,3
2017-05-27,Illinois,G.E. Halogen Desk Lamp Bulbs,5.584,7.2592,2
2017-05-27,Illinois,Standard Rollaway File with Lock,1297.368,1200.0654,9
2017-05-15,Ohio,"TOPS Voice Message Log Book, Flash Format",15.232,9.7104,4
2017-05-17,Illinois,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",2.89,7.6585,1
2017-05-17,Illinois,Acco Hot Clips Clips to Go,7.896,5.4285,3
2017-05-17,Illinois,Flat Face Poster Frame,22.608,32.7816,3
2017-05-17,Illinois,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",30.528,20.988,8
2017-05-09,Texas,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,19.136,17.2224,2
2017-05-02,Texas,Akro Stacking Bins,18.936,22.7232,3
2017-05-02,Texas,Sterilite Show Offs Storage Containers,12.672,15.84,3
2017-05-02,Texas,Avery 502,5.04,3.276,2
2017-05-27,California,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",13.38,7.225200000000001,2
2017-05-10,Pennsylvania,ClearOne CHATAttach 160 - speaker phone,743.988,867.9860000000001,2
2017-05-30,Virginia,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",26.55,13.806000000000001,9
2017-05-30,Virginia,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,111.98,85.10480000000001,2
2017-05-09,Virginia,4009 Highlighters by Sanford,27.86,18.6662,7
2017-05-22,California,Nortel Business Series Terminal T7208 Digital phone,222.384,200.1456,2
2017-05-24,Pennsylvania,BIC Liqua Brite Liner,16.656,13.3248,3
2017-05-02,Texas,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",366.744,476.7672,4
2017-05-05,Florida,"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",93.248,61.77680000000001,4
2017-05-05,Florida,Avaya 4621SW VoIP phone,177.48,157.5135,3
2017-05-31,Illinois,"Executive Impressions 16-1/2"" Circular Wall Clock",32.064,44.8896,3
2017-05-31,Illinois,Xerox 1899,18.496,11.7912,4
2017-05-31,Illinois,Global Highback Leather Tilter in Burgundy,191.079,229.2948,3
2017-05-31,Illinois,Xerox 212,10.368,6.7392,2
2017-05-09,Texas,"Hot File 7-Pocket, Floor Stand",856.656,749.574,6
2017-05-09,Texas,Ibico Standard Transparent Covers,13.184,33.6192,4
2017-05-09,Texas,Euro Pro Shark Stick Mini Vacuum,48.784,180.5008,4
2017-05-09,Texas,Xerox 1911,76.64,49.816,2
2017-05-09,Texas,GBC VeloBind Cover Sets,18.528,46.32,6
2017-05-12,New York,OIC Stacking Trays,10.02,5.611199999999999,3
2017-05-12,New York,Jawbone JAMBOX Wireless Bluetooth Speaker,631.96,328.61920000000003,4
2017-05-26,Florida,Advantus Rolling Drawer Organizers,184.704,170.8512,6
2017-05-26,Florida,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,47.92,35.94,2
2017-05-10,Illinois,Grip Seal Envelopes,7.072,4.6852,2
2017-05-12,California,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,120.0,73.2,6
2017-05-12,California,Staple holder,8.67,6.3291,1
2017-05-26,Wisconsin,Nu-Dell Float Frame 11 x 14 1/2,26.94,15.625200000000001,3
2017-05-03,Ohio,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,132.52,97.73350000000002,5
2017-05-03,Ohio,Tennsco Industrial Shelving,195.64,239.659,5
2017-05-03,Ohio,"Computer Room Manger, 14""",51.968,41.574400000000004,2
2017-05-03,Ohio,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),431.976,507.5718,3
2017-05-03,Ohio,Cisco 8961 IP Phone Charcoal,224.937,389.8908,3
2017-05-03,Ohio,Avery 496,6.0,3.9,2
2017-05-16,California,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",282.84,263.0412,4
2017-05-16,California,Avery 481,27.72,14.414399999999999,9
2017-05-31,New York,Avery Hidden Tab Dividers for Binding Systems,7.152,4.8276,3
2017-05-31,New York,Jackery Bar Premium Fast-charging Portable Charger,179.7,91.64699999999999,6
2017-05-06,California,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",41.6,27.456000000000003,4
2017-05-30,Texas,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,79.96,71.964,5
2017-05-30,Texas,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,223.96,212.762,5
2017-05-21,Illinois,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",3.798,9.684899999999999,3
2017-05-02,New York,Eldon 200 Class Desk Accessories,12.56,8.5408,2
2017-05-02,New York,Vinyl Sectional Post Binders,90.48,56.550000000000004,3
2017-05-02,New York,Southworth Parchment Paper & Envelopes,13.08,7.0632,2
2017-05-02,New York,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",214.7,130.96699999999998,5
