Transaction Date, State ,SKU,Sales($),COGS,Qty
2018-07-09,Illinois,Recycled Steel Personal File for Hanging File Folders,228.92,214.61249999999998,5
2018-07-20,South Dakota,Avery 486,14.62,7.748599999999999,2
2018-07-20,South Dakota,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",416.32,303.9136,2
2018-07-20,South Dakota,Avery Printable Repositionable Plastic Tabs,43.0,22.79,5
2018-07-20,South Dakota,Novimex Fabric Task Chair,182.94,155.499,3
2018-07-20,South Dakota,Cardinal Slant-D Ring Binders,60.83,30.415,7
2018-07-20,South Dakota,Logitech G35 7.1-Channel Surround Sound Headset,389.97,257.38020000000006,3
2018-07-07,Rhode Island,Hypercom P1300 Pinpad,252.0,158.76,4
2018-07-03,New Mexico,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",545.85,431.2215,9
2018-07-17,Florida,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",7.904,5.7303999999999995,2
2018-07-16,Illinois,"Crayola Anti Dust Chalk, 12/Pack",2.912,2.002,2
2018-07-09,Indiana,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,526.45,494.86300000000006,5
2018-07-11,New York,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,132.6,115.362,6
2018-07-29,New York,Sanford Liquid Accent Highlighters,60.12,37.8756,9
2018-07-25,South Dakota,Avery 498,20.23,10.7219,7
2018-07-10,Georgia,"Eldon 200 Class Desk Accessories, Smoke",18.84,10.9272,3
2018-07-10,Illinois,"Fellowes Mobile File Cart, Black",298.464,272.34839999999997,6
2018-07-20,Minnesota,Ibico Ibimaster 300 Manual Binding System,735.98,404.78900000000004,2
2018-07-22,New York,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",29.97,15.884099999999998,3
2018-07-08,California,Avery 485,75.18,39.845400000000005,6
2018-07-01,Indiana,"Carina Mini System Audio Rack, Model AR050B",443.92,430.6024,4
2018-07-01,Indiana,Fellowes PB200 Plastic Comb Binding Machine,169.99,91.7946,1
2018-07-01,Indiana,Xerox 226,25.92,13.478400000000002,4
2018-07-03,Ohio,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",32.896,21.7936,4
2018-07-03,Ohio,"Bevis Round Conference Table Top, X-Base",215.148,319.13620000000003,2
2018-07-03,Ohio,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",30.96,19.737000000000002,6
2018-07-03,Washington,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,59.98,33.58879999999999,2
2018-07-03,Washington,Okidata MB491 Multifunction Printer,2395.2,2185.62,6
2018-07-03,Washington,Plantronics Savi W720 Multi-Device Wireless Headset System,1687.8,945.168,4
2018-07-03,Washington,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",7.992,5.294700000000001,1
2018-07-03,Massachusetts,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",258.9,165.69599999999997,10
2018-07-03,Massachusetts,Xerox 1881,24.56,13.016799999999998,2
2018-07-31,Florida,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",41.424,33.1392,2
2018-07-18,Arizona,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",801.6,1250.496,5
2018-07-18,Arizona,"Global Fabric Manager's Chair, Dark Gray",161.568,151.47,2
2018-07-18,Arizona,Riverleaf Stik-Withit Designer Note Cubes,16.096,10.864799999999999,2
2018-07-18,Arizona,Acco Expandable Hanging Binders,7.656,13.7808,4
2018-07-18,Arizona,High-Back Leather Manager's Chair,311.976,354.8727,3
2018-07-27,Florida,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",91.032,93.3078,3
2018-07-05,Texas,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",332.028,680.6574,9
2018-07-05,Texas,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",11.394,29.054699999999997,9
2018-07-05,Texas,Xerox 1975,15.552,9.9144,3
2018-07-05,Texas,Xerox 1966,31.104,19.8288,6
2018-07-05,Texas,Tuf-Vin Binders,6.316,16.7374,1
2018-07-21,Utah,PayAnywhere Card Reader,71.928,65.6343,9
2018-07-21,Utah,"BOSTON Ranger #55 Pencil Sharpener, Black",25.99,18.4529,1
2018-07-03,California,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",129.39,75.04619999999998,3
2018-07-23,Indiana,"Quartet Omega Colored Chalk, 12/Pack",11.68,6.1903999999999995,2
2018-07-23,Indiana,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",159.75,148.5675,5
2018-07-17,New York,Avaya 5420 Digital phone,269.98,202.485,2
2018-07-17,New York,Southworth 25% Cotton Premium Laser Paper and Envelopes,99.9,51.94800000000001,5
2018-07-17,New York,DAX Solid Wood Frames,39.08,24.620399999999997,4
2018-07-08,Washington,"Master Big Foot Doorstop, Beige",15.84,10.9296,3
2018-07-08,Washington,GBC VeloBinder Manual Binding System,86.376,56.144400000000005,3
2018-07-08,Washington,Zebra Zazzle Fluorescent Highlighters,18.24,12.0384,3
2018-07-08,Washington,Crayola Colored Pencils,13.12,8.790399999999998,4
2018-07-17,California,Brother DCP1000 Digital 3 in 1 Multifunction Machine,479.984,389.98699999999997,2
2018-07-13,Pennsylvania,Cisco SPA508G,39.594,46.8529,1
2018-07-13,Pennsylvania,Nu-Dell Executive Frame,91.008,71.66879999999999,9
2018-07-21,Ohio,Vinyl Sectional Post Binders,33.93,56.55,3
2018-07-21,Ohio,Letter Size File,222.32,197.309,7
2018-07-21,Ohio,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,210.564,263.205,6
2018-07-29,Oklahoma,GBC Poly Designer Binding Covers,33.48,17.074799999999996,2
2018-07-29,Oklahoma,Nortel Meridian M3904 Professional Digital phone,461.97,327.9987,3
2018-07-29,Oklahoma,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",137.62,77.06720000000001,2
2018-07-29,Oklahoma,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,302.67,230.0292,3
2018-07-25,Pennsylvania,Avery 491,3.304,2.2302,1
2018-07-27,New York,Tensor Computer Mounted Lamp,14.89,10.869700000000002,1
2018-07-27,New York,Nortel Networks T7316 E Nt8 B27,543.92,407.93999999999994,8
2018-07-15,New York,Newell 349,6.56,4.6575999999999995,2
2018-07-15,New York,Avery 509,7.83,4.2282,3
2018-07-15,New York,Sony 32GB Class 10 Micro SDHC R40 Memory Card,41.9,33.101,2
2018-07-15,New York,Hon Mobius Operator's Chair,664.146,575.5931999999999,6
2018-07-15,New York,Spiral Phone Message Books with Labels by Adams,8.96,4.569600000000001,2
2018-07-17,California,Xerox 221,32.4,16.848,5
2018-07-17,California,"Peel & Seel Recycled Catalog Envelopes, Brown",57.9,28.95,5
2018-07-17,California,Sterilite Show Offs Storage Containers,10.56,10.56,2
2018-07-17,California,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",1194.165,983.43,5
2018-07-31,Illinois,Motorola L804,36.792,32.6529,1
2018-07-07,Pennsylvania,O'Sullivan 3-Shelf Heavy-Duty Bookcases,87.21,132.5592,3
2018-07-07,Pennsylvania,Xerox 216,15.552,10.108799999999999,3
2018-07-07,Pennsylvania,Apple iPhone 5S,683.988,797.9860000000001,2
2018-07-07,Pennsylvania,Plastic Stacking Crates & Casters,13.392,12.387599999999999,3
2018-07-07,Pennsylvania,AmazonBasics 3-Button USB Wired Mouse,16.776,11.9529,3
2018-07-07,Pennsylvania,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,527.92,442.1329999999999,2
2018-07-13,Kansas,Standard Rollaway File with Lock,360.38,266.6812,2
2018-07-13,Kansas,Strathmore Photo Mount Cards,13.56,7.322400000000001,2
2018-07-06,Florida,Global Comet Stacking Armless Chair,239.24,215.316,1
2018-07-09,Connecticut,Xerox 1914,274.8,140.14800000000002,5
2018-07-09,Connecticut,Tennsco Industrial Shelving,195.64,191.72719999999998,4
2018-07-09,Connecticut,Digium D40 VoIP phone,257.98,183.16580000000002,2
2018-07-09,Connecticut,Prismacolor Color Pencil Set,119.04,70.23360000000001,6
2018-07-03,California,Rogers Deluxe File Chest,87.92,87.0408,4
2018-07-11,Iowa,Staples in misc. colors,30.32,18.4952,4
2018-07-23,New York,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",41.4,21.528,4
2018-07-31,California,Eldon Portable Mobile Manager,56.56,41.2888,2
2018-07-31,California,"Master Big Foot Doorstop, Beige",36.96,25.5024,7
2018-07-21,Virginia,Berol Giant Pencil Sharpener,101.94,72.3774,6
2018-07-21,Virginia,Nortel Networks T7316 E Nt8 B27,271.96,203.96999999999997,4
2018-07-21,Virginia,Regeneration Desk Collection,8.8,4.928000000000001,5
2018-07-21,Virginia,Newell 35,19.68,13.9728,6
2018-07-21,Virginia,"Bush Westfield Collection Bookcases, Fully Assembled",302.94,233.2638,3
2018-07-21,Virginia,Cardinal Holdit Business Card Pockets,14.94,7.7688,3
2018-07-21,Virginia,Premier Electric Letter Opener,231.72,220.134,2
2018-07-31,Wisconsin,Acco 3-Hole Punch,17.52,9.1104,4
2018-07-31,Wisconsin,3M Office Air Cleaner,155.88,101.322,6
2018-07-21,California,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",16.34,8.6602,2
2018-07-21,California,Hon Olson Stacker Stools,225.296,202.7664,2
2018-07-21,California,GBC Premium Transparent Covers with Diagonal Lined Pattern,50.352,32.72879999999999,3
2018-07-06,California,"Global Task Chair, Black",122.136,135.8763,3
2018-07-25,Pennsylvania,Eldon 200 Class Desk Accessories,20.096,17.0816,4
2018-07-25,Pennsylvania,Acme Galleria Hot Forged Steel Scissors with Colored Handles,37.752,33.504900000000006,3
2018-07-25,Pennsylvania,"Bush Cubix Conference Tables, Fully Assembled",138.588,173.23499999999999,1
2018-07-25,Pennsylvania,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,259.92,285.91200000000003,5
2018-07-25,Pennsylvania,Xerox 216,20.736,13.4784,4
2018-07-21,New York,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",17.48,12.9352,4
2018-07-24,California,Hewlett Packard LaserJet 3310 Copier,2399.96,1559.9740000000002,5
2018-07-29,Washington,"Bush Westfield Collection Bookcases, Medium Cherry Finish",115.96,90.44879999999999,2
2018-07-18,Pennsylvania,Canon PC-428 Personal Copier,599.97,529.9735000000001,5
2018-07-18,Pennsylvania,"Situations Contoured Folding Chairs, 4/Set",198.744,212.94,4
2018-07-18,Pennsylvania,Acme Kleencut Forged Steel Scissors,9.184,8.036,2
2018-07-21,California,Nontoxic Chalk,3.52,1.8304,2
2018-07-21,California,Polycom SoundPoint IP 450 VoIP phone,1626.192,1504.2276,9
2018-07-14,California,Acco Suede Grain Vinyl Round Ring Binder,4.448,3.0024000000000006,2
2018-07-14,California,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",276.69,226.8858,3
2018-07-14,California,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",4.96,2.6288,4
2018-07-14,California,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",71.92,51.0632,4
2018-07-14,California,"Eldon 200 Class Desk Accessories, Burgundy",18.84,10.9272,3
2018-07-14,California,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,140.97,121.2342,3
2018-07-14,California,GE 30524EE4,470.376,417.45869999999996,3
2018-07-14,Ohio,Xerox 1950,9.248,5.8956,2
2018-07-14,Ohio,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),1889.946,2267.9352,9
2018-07-14,Ohio,"Tenex File Box, Personal Filing Tote with Lid, Black",62.04,57.387,5
2018-07-14,Ohio,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",396.92,248.07500000000002,5
2018-07-14,Ohio,"SAFCO Mobile Desk Side File, Wire Frame",239.456,221.49679999999998,7
2018-07-14,Ohio,Crayola Colored Pencils,13.12,10.988,5
2018-07-30,Ohio,GBC ProClick Punch Binding System,76.776,130.5192,4
2018-07-15,Virginia,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,179.94,129.5568,3
2018-07-15,Virginia,Hon 5100 Series Wood Tables,872.94,715.8108000000001,3
2018-07-15,Virginia,Xerox 1999,12.96,6.739200000000001,2
2018-07-02,Texas,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",163.96,104.52450000000002,5
2018-07-02,Texas,Wilson Jones Four-Pocket Poly Binders,5.232,13.3416,4
2018-07-30,Maryland,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,89.95,46.774,5
2018-07-21,Texas,Hon 61000 Series Interactive Training Tables,124.404,145.7304,4
2018-07-03,North Carolina,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,24.0,26.7,2
2018-07-23,New York,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,13.92,9.57,3
2018-07-25,Texas,Safco Drafting Table,298.116,302.3748,6
2018-07-10,Georgia,Belkin 7-Outlet SurgeMaster Home Series,41.91,31.013399999999997,3
2018-07-27,Washington,Staple-based wall hangings,23.88,13.3728,3
2018-07-27,Washington,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",26.2,14.148,4
2018-07-27,Washington,Xerox 227,12.96,6.739200000000001,2
2018-07-27,Washington,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,234.95,202.057,5
2018-07-22,Illinois,Hon Every-Day Series Multi-Task Chairs,526.344,601.5360000000001,4
2018-07-23,Illinois,Xerox 1909,63.312,42.7356,3
2018-07-26,California,Logitech Z-906 Speaker sys - home theater - 5.1-CH,1649.95,989.97,5
2018-07-26,California,"Global Airflow Leather Mesh Back Chair, Black",362.352,317.058,3
2018-07-21,Illinois,Avery Poly Binder Pockets,2.864,7.4464,4
2018-07-21,Illinois,Catalog Binders with Expanding Posts,94.192,259.028,7
2018-07-08,Delaware,36X48 HARDFLOOR CHAIRMAT,83.92,78.04560000000001,4
2018-07-08,Delaware,Maxell 4.7GB DVD-R,141.9,83.721,5
2018-07-08,Delaware,Tensor Track Tree Floor Lamp,39.98,30.784599999999998,2
2018-07-08,Delaware,Newell 325,28.91,20.237000000000002,7
2018-07-08,Delaware,Hunt Boston Vacuum Mount KS Pencil Sharpener,174.95,129.463,5
2018-07-07,California,"Brites Rubber Bands, 1 1/2 oz. Box",5.94,5.8212,3
2018-07-03,New Hampshire,Luxo Professional Combination Clamp-On Lamps,102.3,75.702,1
2018-07-11,California,Logitech P710e Mobile Speakerphone,1287.45,1042.8345,5
2018-07-11,California,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,168.1,124.39399999999999,5
2018-07-23,Wisconsin,Logitech G600 MMO Gaming Mouse,399.95,255.968,5
2018-07-11,California,Belkin iPhone and iPad Lightning Cable,71.952,66.5556,6
2018-07-11,California,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",29.8,20.4875,5
2018-07-12,Ohio,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",3.816,2.6235,1
2018-07-23,California,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",15.192,9.684899999999999,3
2018-07-23,California,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),58.32,30.3264,9
2018-07-20,New York,Xerox 1977,13.36,6.9472,2
2018-07-20,New York,Office Star - Task Chair with Contemporary Loop Arms,163.764,138.2896,2
2018-07-20,New York,Tenex B1-RE Series Chair Mats for Low Pile Carpets,183.92,152.65359999999998,4
2018-07-31,Pennsylvania,Polycom SoundPoint Pro SE-225 Corded phone,285.576,342.69120000000004,4
2018-07-08,Washington,Easy-staple paper,52.76,28.490399999999998,2
2018-07-05,Nebraska,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,79.96,57.57119999999999,4
2018-07-23,Illinois,"Hunt PowerHouse Electric Pencil Sharpener, Blue",121.536,106.344,4
2018-07-31,Delaware,Avery Personal Creations Heavyweight Cards,11.54,6.000799999999999,1
2018-07-31,Delaware,Fellowes PB200 Plastic Comb Binding Machine,849.95,458.97300000000007,5
2018-07-31,Delaware,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",11.01,5.6151,3
2018-07-27,North Carolina,"Global Value Mid-Back Manager's Chair, Gray",194.848,182.67000000000002,4
2018-07-21,Illinois,"Wilson Jones 1"" Hanging DublLock Ring Binders",2.112,5.4912,2
2018-07-16,North Carolina,"Global Fabric Manager's Chair, Dark Gray",242.352,227.205,3
